chance_of_playing_next_round, chance_of_playing_this_round, code, cost_change_event, cost_change_event_fall, cost_change_start, cost_change_start_fall, dreamteam_count, element_type, ep_next, ep_this, event_points, first_name, form, id, in_dreamteam, news, news_added, now_cost, photo, points_per_game, second_name, selected_by_percent, special, squad_number, status, team, team_code, total_points, transfers_in, transfers_in_event, transfers_out, transfers_out_event, value_form, value_season, web_name, minutes, goals_scored, assists, clean_sheets, goals_conceded, own_goals, penalties_saved, penalties_missed, yellow_cards, red_cards, saves, bonus, bps, influence, creativity, threat, ict_index,
None, None, 106618, 0, 0, 0, 0, 0, 2, -1.0, -1.0, 0, Paul, -0.5, 255, False, , None, 45, 106618.jpg, 2.3, Dummett, 0.3, False, None, a, 13, 4, 16, 18406, 113, 17719, 941, -0.1, 3.6, Dummett, 630, 0, 0, 2, 13, 1, 0, 0, 2, 0, 0, 2, 111, 133.6, 21.7, 42.0, 19.5, 
None, None, 109528, 0, 0, -1, 1, 0, 2, -0.5, -0.5, 0, Javier, 0.0, 256, False, , None, 44, 109528.jpg, 2.5, Manquillo, 0.1, False, None, a, 13, 4, 10, 3224, 37, 6759, 245, 0.0, 2.3, Manquillo, 215, 0, 0, 1, 2, 0, 0, 0, 1, 0, 0, 1, 47, 34.8, 13.6, 6.0, 5.5, 
25, 0, 77359, 0, 0, -1, 1, 0, 2, 0.0, 0.0, 0, Florian, 0.0, 257, False, Lack of match fitness - 25% chance of playing, 2019-06-25T11:30:07.214396Z, 44, 77359.jpg, 0.0, Lejeune, 0.0, False, None, d, 13, 4, 0, 141, 15, 224, 7, 0.0, 0.0, Lejeune, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 
100, 100, 101148, 0, 0, -1, 1, 1, 2, 4.0, 4.0, 10, Jamaal, 4.5, 258, False, , 2019-08-25T18:00:16.679021Z, 44, 101148.jpg, 3.6, Lascelles, 5.2, False, None, a, 13, 4, 36, 99837, 30493, 221847, 4318, 1.0, 8.2, Lascelles, 891, 1, 0, 3, 15, 0, 0, 0, 1, 0, 0, 3, 165, 190.4, 13.1, 65.0, 26.9, 
None, None, 58845, 0, 0, -2, 2, 0, 2, 1.5, 1.5, 1, Ciaran, 2.0, 259, False, , None, 43, 58845.jpg, 2.7, Clark, 0.2, False, None, a, 13, 4, 8, 3094, 543, 6699, 319, 0.5, 1.9, Clark, 270, 0, 0, 1, 2, 0, 0, 0, 2, 0, 0, 0, 41, 52.6, 1.6, 4.0, 5.9, 
None, None, 196118, 0, 0, -2, 2, 0, 4, -0.3, -0.3, 0, Yoshinori, 0.2, 260, False, , None, 53, 196118.jpg, 1.0, Muto, 0.1, False, None, a, 13, 4, 5, 5215, 125, 10259, 284, 0.0, 0.9, Muto, 101, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 9, 2.0, 3.3, 12.0, 1.5, 
0, 0, 61316, 0, 0, 0, 0, 0, 4, 0.0, 0.0, 0, Jose Luis, 0.0, 261, False, Joined Alaves on a permanent deal on 15/7, 2019-07-16T00:30:14.636406Z, 50, 61316.jpg, 0.0, Mato Sanmartín, 0.0, False, None, u, 13, 4, 0, 886, 25, 3386, 71, 0.0, 0.0, Joselu, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 
None, None, 67089, 0, 0, 0, 0, 0, 1, 3.3, 3.3, 3, Martin, 3.8, 262, False, , None, 50, 67089.jpg, 3.6, Dubravka, 1.0, False, None, a, 13, 4, 36, 32210, 1893, 37412, 1606, 0.8, 7.2, Dubravka, 900, 0, 0, 3, 15, 0, 0, 0, 0, 0, 32, 1, 176, 233.0, 0.0, 0.0, 23.4, 
None, None, 59735, 0, 0, -1, 1, 0, 1, -0.5, -0.5, 0, Karl, 0.0, 263, False, , None, 44, 59735.jpg, 0.0, Darlow, 0.1, False, None, a, 13, 4, 0, 1213, 39, 4312, 153, 0.0, 0.0, Darlow, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 
0, 0, 155503, 0, 0, 0, 0, 0, 1, 0.0, 0.0, 0, Frederick, 0.0, 264, False, Joined Swansea City on loan until the end of the season on 1/8. - Expected back 01 Jul, 2019-08-01T10:00:13.686109Z, 40, 155503.jpg, 0.0, Woodman, 0.9, False, None, n, 13, 4, 0, 14564, 620, 25603, 821, 0.0, 0.0, Woodman, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 
100, 100, 179018, 0, 0, -2, 2, 0, 3, 1.7, 1.7, 2, Miguel, 2.2, 266, False, , 2019-08-28T18:30:16.472453Z, 58, 179018.jpg, 2.2, Almirón, 0.4, False, None, a, 13, 4, 22, 20808, 528, 48302, 1137, 0.4, 3.8, Almirón, 819, 0, 0, 4, 12, 0, 0, 0, 2, 0, 0, 0, 61, 64.8, 77.7, 179.0, 31.7, 
100, 100, 104953, 0, 0, -1, 1, 0, 3, 0.7, 0.7, 1, Christian, 1.2, 267, False, , 2019-08-16T12:00:11.640631Z, 54, 104953.jpg, 2.5, Atsu, 0.2, False, None, a, 13, 4, 20, 20098, 219, 20076, 1024, 0.2, 3.7, Atsu, 439, 0, 2, 2, 9, 0, 0, 0, 1, 0, 0, 0, 65, 88.4, 146.7, 33.0, 26.9, 
None, None, 76542, 0, 0, -2, 2, 0, 3, -0.3, -0.3, 0, Sung-yueng, 0.2, 268, False, , None, 48, 76542.jpg, 1.3, Ki, 0.1, False, None, a, 13, 4, 4, 903, 35, 3683, 101, 0.0, 0.8, Ki Sung-yueng, 135, 0, 0, 0, 6, 0, 0, 0, 0, 0, 0, 0, 18, 17.8, 39.8, 0.0, 5.8, 
100, 100, 50232, 0, 0, 0, 0, 0, 3, -0.3, -0.3, 1, Jonjo, 0.2, 269, False, , 2019-09-27T09:30:16.698778Z, 50, 50232.jpg, 3.0, Shelvey, 0.3, False, None, a, 13, 4, 15, 20778, 90, 30383, 663, 0.0, 3.0, Shelvey, 310, 1, 0, 1, 6, 0, 0, 0, 0, 0, 0, 1, 62, 76.6, 95.3, 57.0, 22.9, 
0, 100, 180135, 0, 0, 0, 0, 0, 3, 0.0, 1.0, -1, Sean, 1.5, 270, False, Suspended until 30 Nov, 2019-10-27T16:30:09.941612Z, 50, 180135.jpg, 2.0, Longstaff, 0.4, False, None, s, 13, 4, 16, 15740, 250, 41515, 2267, 0.3, 3.2, Longstaff, 613, 0, 1, 2, 10, 0, 0, 0, 1, 1, 0, 0, 73, 106.2, 150.7, 42.0, 29.9, 
100, 0, 153127, 0, 0, -1, 1, 0, 3, -1.0, 0.0, 0, Isaac, -0.5, 271, False, , 2019-09-29T18:00:18.547838Z, 44, 153127.jpg, 2.3, Hayden, 4.1, False, None, a, 13, 4, 16, 216794, 2045, 398544, 10926, -0.1, 3.6, Hayden, 582, 0, 1, 2, 13, 0, 0, 0, 1, 1, 0, 2, 73, 119.6, 55.3, 54.0, 23.0, 
100, 100, 180974, 0, 0, -2, 2, 0, 4, 1.3, 1.3, 2, Joelinton Cássio, 1.8, 466, False, , 2019-08-28T18:30:16.689545Z, 58, 180974.jpg, 2.4, Apolinário de Lira, 1.2, False, None, a, 13, 4, 24, 107006, 2500, 187925, 4392, 0.3, 4.1, Joelinton, 796, 1, 0, 2, 12, 0, 0, 0, 2, 0, 0, 3, 76, 78.2, 133.4, 186.0, 39.8, 
0, 0, 58771, 0, 0, -1, 1, 0, 3, 0.0, 0.0, 0, Jack, 0.0, 482, False, Not included in Newcastle United's 25-man Premier League squad. - Unknown return date, 2019-09-18T22:00:13.777925Z, 44, 58771.jpg, 0.0, Colback, 0.2, False, None, n, 13, 4, 0, 23010, 41, 18628, 632, 0.0, 0.0, Colback, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 
0, 0, 114243, 0, 0, -2, 2, 0, 3, 0.0, 0.0, 0, Jacob, 0.0, 483, False, Joined Sheffield Wednesday on loan until the end of the season on 8/8. - Expected back 01 Jul, 2019-08-08T16:30:11.441250Z, 48, 114243.jpg, 0.0, Murphy, 0.0, False, None, n, 13, 4, 0, 146, 9, 1203, 22, 0.0, 0.0, Murphy, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 
100, 100, 92159, 0, 0, 0, 0, 1, 2, 3.5, 3.5, 2, Jetro, 4.0, 498, False, , 2019-09-29T18:00:18.951779Z, 45, 92159.jpg, 4.6, Willems, 0.9, False, None, a, 13, 4, 32, 65490, 7093, 21687, 3054, 0.9, 7.1, Willems, 567, 1, 1, 2, 7, 0, 0, 0, 0, 0, 0, 3, 129, 132.8, 77.0, 97.0, 30.7, 
0, 0, 155513, 0, 0, -1, 1, 0, 3, 0.0, 0.0, 0, Rolando, 0.0, 499, False, Joined Wycombe Wanderers on loan until January on 2/9. - Expected back 01 Feb, 2019-09-02T12:30:12.780747Z, 49, 155513.jpg, 0.0, Aarons, 0.0, False, None, n, 13, 4, 0, 1302, 9, 3860, 53, 0.0, 0.0, Aarons, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 
100, 100, 170137, 0, 0, -1, 1, 0, 3, 1.3, 1.3, 2, Allan, 1.8, 500, False, , 2019-09-24T22:00:18.316091Z, 54, 170137.jpg, 1.7, Saint-Maximin, 0.3, False, None, a, 13, 4, 10, 19294, 1879, 39938, 1033, 0.3, 1.9, Saint-Maximin, 311, 0, 0, 1, 2, 0, 0, 0, 0, 0, 0, 0, 37, 40.0, 89.5, 90.0, 21.8, 
100, 100, 111773, 0, 0, 0, 0, 0, 2, -0.3, -0.3, 0, Emil, 0.2, 519, False, , 2019-08-29T00:00:09.547590Z, 45, 111773.jpg, 1.8, Krafth, 0.1, False, None, a, 13, 4, 11, 3945, 39, 4810, 174, 0.0, 2.4, Krafth, 414, 0, 0, 1, 11, 0, 0, 0, 0, 0, 0, 0, 66, 52.4, 9.3, 30.0, 9.2, 
50, 0, 40142, 0, 0, -1, 1, 0, 4, 0.2, 0.0, 0, Andy, 0.8, 520, False, Groin Injury - 50% chance of playing, 2019-10-24T10:30:13.671428Z, 54, 40142.jpg, 1.0, Carroll, 0.1, False, None, d, 13, 4, 4, 5518, 59, 11336, 698, 0.1, 0.7, Carroll, 89, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 10, 12.6, 13.6, 10.0, 3.7, 
None, None, 223175, 0, 0, 0, 0, 1, 3, 3.0, 3.0, 2, Matthew, 3.5, 540, False, , None, 45, 223175.jpg, 4.7, Longstaff, 0.4, False, None, a, 13, 4, 14, 27896, 6105, 5326, 2028, 0.8, 3.1, Matthew Longstaff, 269, 1, 0, 1, 2, 0, 0, 0, 0, 0, 0, 2, 47, 44.0, 27.6, 10.0, 8.1, 
None, None, 104547, 0, 0, 0, 0, 0, 4, 0.2, 0.2, 1, Dwight, 0.7, 554, False, , None, 50, 104547.jpg, 1.0, Gayle, 0.0, False, None, a, 13, 4, 2, 1640, 589, 482, 226, 0.1, 0.4, Gayle, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 0.0, 0.1, 0.0, 0.0, 
0, 0, 84384, 0, 0, -1, 1, 0, 2, 0.0, 0.0, 0, Timm, 0.0, 272, False, Knee injury - Unknown return date, 2019-08-27T21:30:10.685404Z, 44, 84384.jpg, 0.0, Klose, 0.0, False, None, i, 14, 45, 0, 494, 10, 5052, 69, 0.0, 0.0, Klose, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 
100, 100, 198826, 0, 0, 0, 0, 0, 2, 0.5, -0.5, 0, Ben, 0.5, 273, False, , 2019-10-19T16:00:16.106054Z, 45, 198826.jpg, 0.8, Godfrey, 0.2, False, None, a, 14, 45, 8, 10160, 309, 14375, 462, 0.1, 1.8, Godfrey, 859, 0, 0, 0, 24, 0, 0, 0, 1, 0, 0, 0, 156, 204.6, 6.0, 14.0, 22.6, 
100, 100, 232980, 0, 0, -1, 1, 0, 2, 1.8, 0.8, 0, Maximillian, 1.8, 274, False, , 2019-09-09T22:30:12.197253Z, 44, 232980.jpg, 1.1, Aarons, 1.3, False, None, a, 14, 45, 9, 29793, 1027, 126514, 1988, 0.4, 2.0, Aarons, 720, 0, 0, 1, 20, 0, 0, 0, 3, 0, 0, 0, 94, 93.2, 83.3, 78.0, 25.3, 
0, 0, 192303, -1, 1, -1, 1, 0, 2, 0.0, 0.0, 0, Christoph, 0.0, 275, False, Foot injury - Expected back 01 Jan, 2019-08-31T17:00:18.410489Z, 44, 192303.jpg, 1.0, Zimmermann, 0.0, False, None, i, 14, 45, 1, 275, 4, 1116, 13, 0.0, 0.2, Zimmermann, 35, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 3, 6.6, 0.0, 2.0, 0.9, 
75, 100, 194799, 0, 0, 0, 0, 0, 2, 1.4, 0.8, 1, Jamal, 1.8, 276, False, Illness - 75% chance of playing, 2019-10-27T20:00:16.905070Z, 45, 194799.jpg, 1.7, Lewis, 0.3, False, None, d, 14, 45, 17, 26881, 248, 23581, 1345, 0.4, 3.8, Lewis, 874, 0, 0, 2, 22, 0, 0, 0, 1, 0, 0, 0, 150, 169.0, 123.5, 34.0, 32.6, 
0, 0, 83428, 0, 0, 0, 0, 0, 2, 0.0, 0.0, 0, Grant, 0.0, 277, False, Groin Injury - Expected back 14 Dec, 2019-10-04T13:30:17.327852Z, 40, 83428.jpg, 0.3, Hanley, 2.8, False, None, i, 14, 45, 1, 212830, 478, 194974, 9323, 0.0, 0.2, Hanley, 270, 0, 0, 0, 8, 1, 0, 0, 0, 0, 0, 0, 33, 55.8, 0.4, 21.0, 7.8, 
None, None, 57127, -1, 1, 4, -4, 1, 4, 1.5, 0.5, 2, Teemu, 1.5, 278, False, , None, 69, 57127.jpg, 5.7, Pukki, 28.3, False, None, a, 14, 45, 57, 3222777, 19621, 1817792, 246153, 0.2, 8.3, Pukki, 885, 6, 2, 1, 24, 0, 0, 0, 2, 0, 0, 9, 208, 280.4, 138.9, 439.0, 85.6, 
None, None, 179587, 0, 0, -2, 2, 0, 4, 0.5, -0.5, 0, Dennis, 0.5, 279, False, , None, 53, 179587.jpg, 1.0, Srbeny, 0.0, False, None, a, 14, 45, 4, 3399, 70, 5891, 144, 0.1, 0.8, Srbeny, 21, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 18, 11.2, 0.2, 0.0, 1.1, 
75, 100, 20480, 0, 0, 0, 0, 1, 1, 4.1, 4.5, 16, Tim, 5.5, 280, False, Knee injury - 75% chance of playing, 2019-10-27T20:00:16.930339Z, 45, 20480.jpg, 4.2, Krul, 1.2, False, None, d, 14, 45, 34, 44126, 5823, 58044, 1600, 1.2, 7.6, Krul, 720, 0, 0, 1, 17, 0, 2, 0, 0, 0, 36, 3, 189, 335.0, 0.0, 0.0, 33.5, 
None, None, 18499, 0, 0, 0, 0, 0, 1, 2.8, 1.8, 0, Michael, 2.8, 281, False, , None, 40, 18499.jpg, 5.5, McGovern, 6.7, False, None, a, 14, 45, 11, 218011, 18392, 96391, 6047, 0.7, 2.8, McGovern, 158, 0, 0, 0, 6, 0, 1, 0, 0, 0, 7, 2, 46, 65.0, 0.0, 0.0, 6.5, 
0, 0, 37614, 0, 0, -3, 3, 0, 3, 0.0, 0.0, 0, Mario, 0.0, 282, False, Lack of match fitness - Expected back 08 Nov, 2019-09-13T13:30:19.455889Z, 62, 37614.jpg, 1.0, Vrancic, 0.1, False, None, i, 14, 45, 2, 2074, 11, 12076, 91, 0.0, 0.3, Vrancic, 15, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 5, 2.8, 11.0, 20.0, 3.4, 
None, None, 195546, 0, 0, 0, 0, 1, 3, 2.2, 1.2, 2, Emiliano, 2.2, 283, False, , None, 60, 195546.jpg, 3.5, Buendía, 1.4, False, None, a, 14, 45, 35, 173801, 878, 131527, 10924, 0.4, 5.8, Buendía, 892, 0, 4, 1, 23, 0, 0, 0, 1, 0, 0, 3, 151, 252.6, 372.8, 178.0, 80.5, 
100, 100, 89470, 0, 0, -2, 2, 0, 3, 1.8, 0.8, 6, Onel, 1.8, 284, False, , 2019-08-16T13:30:14.267813Z, 53, 89470.jpg, 2.7, Hernández, 0.1, False, None, a, 14, 45, 8, 1096, 502, 11640, 72, 0.3, 1.5, Hernández, 74, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 18, 38.2, 1.9, 87.0, 12.5, 
None, None, 71738, 0, 0, -2, 2, 0, 3, 1.0, 0.0, 1, Marco, 1.0, 285, False, , None, 53, 71738.jpg, 1.7, Stiepermann, 0.1, False, None, a, 14, 45, 15, 5362, 42, 9153, 287, 0.2, 2.8, Stiepermann, 643, 0, 0, 1, 19, 0, 0, 0, 2, 0, 0, 0, 52, 58.8, 96.4, 203.0, 35.8, 
100, 100, 78607, 0, 0, -1, 1, 0, 3, 2.0, 1.0, 2, Kenny, 2.0, 286, False, , 2019-10-09T20:30:12.707077Z, 49, 78607.jpg, 2.2, McLean, 0.2, False, None, a, 14, 45, 20, 8451, 194, 10709, 478, 0.4, 4.1, McLean, 651, 1, 0, 1, 18, 0, 0, 0, 2, 0, 0, 0, 113, 145.6, 67.5, 61.0, 27.3, 
100, 100, 193111, -1, 1, 3, -3, 0, 3, 2.0, 1.0, 1, Todd, 2.0, 287, False, , 2019-10-10T15:30:11.414694Z, 48, 193111.jpg, 3.7, Cantwell, 20.9, False, None, a, 14, 45, 37, 2148115, 19256, 855562, 105180, 0.4, 7.7, Cantwell, 810, 2, 2, 1, 21, 0, 0, 0, 1, 0, 0, 2, 120, 185.0, 190.7, 267.0, 63.6, 
100, 100, 87396, 0, 0, 0, 0, 0, 3, 2.0, 1.0, 1, Moritz, 2.0, 288, False, , 2019-09-13T13:30:19.474643Z, 45, 87396.jpg, 1.8, Leitner, 0.2, False, None, a, 14, 45, 16, 14544, 471, 19057, 813, 0.4, 3.6, Leitner, 683, 0, 0, 1, 16, 0, 0, 0, 1, 0, 0, 0, 102, 106.8, 127.7, 53.0, 28.8, 
100, 100, 18665, 0, 0, 0, 0, 0, 3, 1.2, 0.2, 2, Alexander, 1.2, 289, False, , 2019-09-21T16:00:18.409042Z, 45, 18665.jpg, 1.8, Tettey, 0.2, False, None, a, 14, 45, 9, 7860, 222, 11152, 274, 0.3, 2.0, Tettey, 285, 0, 0, 1, 7, 0, 0, 0, 0, 0, 0, 0, 49, 57.8, 3.8, 0.0, 6.2, 
100, 100, 90440, 0, 0, 0, 0, 0, 3, 0.2, -0.8, 0, Tom, 0.2, 290, False, , 2019-09-04T09:00:11.384947Z, 45, 90440.jpg, 2.0, Trybull, 0.7, False, None, a, 14, 45, 10, 43591, 95, 61137, 930, 0.0, 2.2, Trybull, 365, 0, 0, 1, 9, 0, 0, 0, 0, 0, 0, 0, 69, 67.8, 17.6, 9.0, 9.5, 
100, 100, 81048, 0, 0, -1, 1, 0, 4, 1.5, 0.5, 0, Josip, 1.5, 434, False, , 2019-08-16T13:30:14.411587Z, 54, 81048.jpg, 1.7, Drmic, 0.1, False, None, a, 14, 45, 10, 4317, 220, 11734, 329, 0.3, 1.9, Drmic, 72, 1, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 30, 33.2, 6.2, 40.0, 7.7, 
100, 100, 124165, -1, 1, -3, 3, 0, 3, 0.5, -0.5, 0, Patrick, 0.5, 435, False, , 2019-09-13T13:30:19.697982Z, 52, 124165.jpg, 1.0, Roberts, 0.1, False, None, a, 14, 45, 3, 1160, 26, 6217, 119, 0.1, 0.6, Roberts, 24, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 12, 4.4, 0.6, 0.0, 0.5, 
75, 0, 28082, 0, 0, -1, 1, 0, 1, 0.2, 0.0, 0, Ralf, 0.2, 449, False, Muscle injury - 75% chance of playing, 2019-09-20T13:00:16.325481Z, 44, 28082.jpg, 1.0, Fahrmann, 0.3, False, None, d, 14, 45, 1, 3682, 33, 21389, 525, 0.0, 0.2, Fahrmann, 21, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 6, 4.0, 0.0, 0.0, 0.4, 
None, None, 113564, 0, 0, -1, 1, 0, 2, 0.2, -0.8, 1, Sam, 0.2, 454, False, , None, 44, 113564.jpg, 0.8, Byram, 0.1, False, None, a, 14, 45, 3, 4122, 78, 6580, 233, 0.0, 0.7, Byram, 205, 0, 0, 0, 6, 0, 0, 0, 1, 0, 0, 0, 28, 72.2, 9.0, 26.0, 10.7, 
None, None, 101061, 0, 0, 0, 0, 0, 2, 0.0, -1.0, 0, Philip, 0.0, 484, False, , None, 40, 101061.jpg, 0.0, Heise, 0.7, False, None, a, 14, 45, 0, 27110, 601, 28292, 1104, 0.0, 0.0, Heise, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 
75, 100, 128348, 0, 0, 0, 0, 0, 3, 1.7, 1.2, 2, Ibrahim, 2.2, 507, False, Knee injury - 75% chance of playing, 2019-10-27T20:00:17.300870Z, 45, 128348.jpg, 1.9, Amadou, 0.1, False, None, d, 14, 45, 13, 8936, 241, 5773, 662, 0.5, 2.9, Amadou, 594, 0, 0, 1, 15, 0, 0, 0, 1, 0, 0, 0, 94, 134.2, 2.0, 16.0, 15.2, 
None, None, 432735, 0, 0, 0, 0, 0, 4, 0.0, -1.0, 0, Adam, 0.0, 538, False, , None, 45, 432735.jpg, 0.0, Idah, 0.1, False, None, a, 14, 45, 0, 8666, 612, 4287, 589, 0.0, 0.0, Idah, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 
None, None, 233849, 0, 0, 0, 0, 0, 1, 0.0, -1.0, 0, Archie, 0.0, 551, False, , None, 40, 233849.jpg, 0.0, Mair, 0.0, False, None, a, 14, 45, 0, 1244, 353, 242, 89, 0.0, 0.0, Mair, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 
None, None, 232667, 0, 0, 0, 0, 0, 2, 0.0, -1.0, 0, Akin, 0.0, 552, False, , None, 40, 232667.jpg, 0.0, Famewo, 0.0, False, None, a, 14, 45, 0, 1750, 427, 523, 188, 0.0, 0.0, Famewo, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 
None, None, 178304, 0, 0, -1, 1, 0, 4, 3.3, 3.3, 7, Lys, 3.8, 70, False, , None, 49, 178304.jpg, 3.1, Mousset, 0.8, False, None, a, 15, 49, 22, 51529, 15223, 33714, 2355, 0.8, 4.5, Mousset, 197, 3, 0, 0, 1, 0, 0, 0, 0, 0, 0, 3, 86, 110.0, 17.8, 115.0, 24.4, 
None, None, 63426, 0, 0, 0, 0, 1, 2, 4.0, 4.0, 4, Enda, 4.5, 291, True, , None, 50, 63426.jpg, 4.3, Stevens, 1.6, False, None, a, 15, 49, 43, 102067, 43665, 27536, 3175, 0.9, 8.6, Stevens, 900, 0, 2, 4, 8, 0, 0, 0, 1, 0, 0, 4, 201, 175.4, 129.5, 80.0, 38.5, 
None, None, 87121, 0, 0, -2, 2, 0, 2, -0.5, -0.5, 0, Kieron, 0.0, 292, False, , None, 43, 87121.jpg, 0.0, Freeman, 0.1, False, None, a, 15, 49, 0, 1677, 75, 7038, 203, 0.0, 0.0, Freeman, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 
None, None, 146610, 0, 0, 0, 0, 1, 2, 4.7, 4.7, 2, Jack, 5.2, 293, False, , None, 45, 146610.jpg, 3.9, O'Connell, 1.3, False, None, a, 15, 49, 39, 78408, 29385, 18845, 3848, 1.2, 8.7, O'Connell, 900, 0, 1, 4, 8, 0, 0, 0, 2, 0, 0, 4, 189, 190.0, 64.5, 104.0, 35.8, 
None, None, 82691, 0, 0, 0, 0, 0, 2, 3.3, 3.3, 1, George, 3.8, 294, False, , None, 45, 82691.jpg, 3.7, Baldock, 1.0, False, None, a, 15, 49, 37, 71795, 5755, 26205, 2051, 0.8, 8.2, Baldock, 900, 0, 1, 4, 8, 0, 0, 0, 3, 0, 0, 3, 146, 138.6, 100.7, 82.0, 32.2, 
None, None, 108416, 0, 0, 0, 0, 0, 2, 4.0, 4.0, 2, John, 4.5, 295, False, , None, 45, 108416.jpg, 3.7, Egan, 0.3, False, None, a, 15, 49, 37, 14712, 3330, 7358, 768, 1.0, 8.2, Egan, 900, 0, 0, 4, 8, 0, 0, 0, 0, 0, 0, 3, 177, 182.0, 3.0, 36.0, 22.2, 
None, None, 18832, 0, 0, 0, 0, 0, 2, -0.5, -0.5, 0, Richard, 0.0, 296, False, , None, 40, 18832.jpg, 0.0, Stearman, 2.6, False, None, a, 15, 49, 0, 69030, 1984, 83547, 3537, 0.0, 0.0, Stearman, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 
None, None, 153723, 1, -1, 7, -7, 2, 2, 3.3, 3.3, 2, John, 3.8, 297, True, , None, 47, 153723.jpg, 4.7, Lundstram, 35.4, False, None, a, 15, 49, 47, 2064193, 95751, 252182, 11974, 0.8, 10.2, Lundstram, 868, 1, 1, 4, 8, 0, 0, 0, 3, 0, 0, 7, 180, 158.8, 156.6, 115.0, 43.1, 
100, 100, 18867, 0, 0, -3, 3, 0, 4, 0.3, 0.3, 1, Billy, 0.8, 298, False, , 2019-09-14T17:00:16.602437Z, 57, 18867.jpg, 1.7, Sharp, 0.4, False, None, a, 15, 49, 10, 48936, 239, 92025, 644, 0.1, 1.8, Sharp, 153, 1, 0, 0, 2, 0, 0, 0, 0, 1, 0, 3, 39, 41.4, 57.5, 47.0, 14.5, 
0, 0, 213280, 0, 0, -1, 1, 0, 1, 0.0, 0.0, 0, Jake, 0.0, 299, False, Joined Scunthorpe United on loan until the end of the season on 5/7. - Expected back 01 Jul, 2019-10-21T21:30:15.275741Z, 44, 213280.jpg, 0.0, Eastwood, 0.2, False, None, n, 15, 49, 0, 1539, 7, 9857, 607, 0.0, 0.0, Eastwood, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 
0, 0, 59614, 0, 0, -2, 2, 0, 3, 0.0, 0.0, 0, Mark, 0.0, 300, False, Joined Stoke City on loan until the end of the season on 8/8. - Expected back 01 Jul, 2019-08-08T17:30:15.368429Z, 53, 59614.jpg, 0.0, Duffy, 0.0, False, None, n, 15, 49, 0, 142, 7, 4828, 23, 0.0, 0.0, Duffy, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 
100, 100, 47247, 0, 0, -2, 2, 0, 3, 1.7, 1.7, 2, John, 2.2, 301, False, , 2019-10-16T11:00:17.361547Z, 48, 47247.jpg, 1.9, Fleck, 0.1, False, None, a, 15, 49, 15, 3443, 503, 8311, 260, 0.5, 3.1, Fleck, 658, 0, 0, 3, 4, 0, 0, 0, 3, 0, 0, 0, 100, 108.0, 234.1, 119.0, 46.1, 
